permit_demolition,address,description_demolition,issue_date_demolition,year_demolition,permit_new,issue_date_new,year_new,description_new,cost_new,boundaries,names_new,json_agg,community
100525246,3322 N Kenmore Ave,WRECK & REMOVE 2 STORY FRAME BUILDING & 1 STORY FRAME GARAGE,04/21/2014,2014,100526183,03/20/2014,2014,"ERECT 3 D.U. MASONRY BUILDING (3B CONSTRUCTION) WITH ROOF TOP DECK, DETACHED 3 CAR MASONRY GARAGE WITH ROOF TOP DECK (3B CONSTRUCTION) AS PER PLAN.**SELF-CERTIFICATION - CONDITIONAL PERMIT: SUBJECT TO FIELD INSPECTIONS & AUDIT**",658000,"[{""type"":""ward"",""id"":""44"",""name"":""44"",""metadata"":""THOMAS M. TUNNEY""},{""type"":""communityarea"",""id"":""57"",""name"":""LAKE VIEW"",""metadata"":""6""},{""type"":""neighborhood"",""id"":""131"",""name"":""Lake View"",""metadata"":null}]","Bm Uk Enterprise, Inc., Bm Uk Enterprise Company, Quick Hvac Service Inc., Quick Hvac Service Inc., Wermar Plumbing Corp, Addison Development Group ., North Electric, Inc., Hanna John C","[{""name"":""Bm Uk Enterprise, Inc."",""type"":""Masonry Contractor"",""address"":""9433 S. Harding Avenue"",""city"":""Evergreen Park"",""state"":""Il"",""slug"":""BM_UK_ENTERPRISE,_INC.""}, {""name"":""Bm Uk Enterprise Company"",""type"":""Contractor-General Contractor"",""address"":""9433 South Harding"",""city"":""Evergreen Park"",""state"":""Il"",""slug"":""BM_UK_ENTERPRISE_COMPANY""}, {""name"":""Quick Hvac Service Inc."",""type"":""Contractor-Ventilation"",""address"":""1606 Wooddrive Dr"",""city"":""Round Lake Beach"",""state"":""Il"",""slug"":""QUICK_HVAC_SERVICE_INC.""}, {""name"":""Quick Hvac Service Inc."",""type"":""Contractor-Refrigeration"",""address"":""1606 Wooddrive Dr"",""city"":""Round Lake Beach"",""state"":""Il"",""slug"":""QUICK_HVAC_SERVICE_INC.""}, {""name"":""Wermar Plumbing Corp"",""type"":""Contractor-Plumber\/plumbing"",""address"":""1904 E Seneca Ln"",""city"":""Mt Prospect"",""state"":""Il"",""slug"":""WERMAR_PLUMBING_CORP""}, {""name"":""Addison Development Group ."",""type"":""Owner"",""address"":""1745 W. Julian St"",""city"":""Chicago"",""state"":""Il"",""slug"":""ADDISON_DEVELOPMENT_GROUP_.""}, {""name"":""North Electric, Inc."",""type"":""Contractor-Electrical"",""address"":""7442 Church Hill"",""city"":""Morton Grove"",""state"":""Il"",""slug"":""NORTH_ELECTRIC,_INC.""}, {""name"":""Hanna John C"",""type"":""Self Cert Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""HANNA_JOHN_C""}]",LAKE VIEW
100533591,3433 N Claremont Ave,WRECK & REMOVE 2 STORY FRAME BUILDING,04/18/2014,2014,100534022,06/16/2014,2014,ERECT NEW 2 STORY FRAME SINGLE FAMILY RESIDENCE WITH FULL BASEMENT AND PRIVATE DETACHED 2 CAR FRAME GARAGE PER PLANS.  **Self-Certification Project  -  Conditional Permit: Subject to audit & field inspections**,250000,"[{""type"":""ward"",""id"":""32"",""name"":""32"",""metadata"":""SCOTT WAGUESPACK""},{""type"":""communityarea"",""id"":""46"",""name"":""NORTH CENTER"",""metadata"":""5""},{""type"":""neighborhood"",""id"":""197"",""name"":""Roscoe Village"",""metadata"":""Lake View""}]","Cpc Construction, Inc., Bustamante Electric Co., Kulak Dennis M, Kulak Dennis M, Alva Htg & Cooling, Alva Htg & Cooling, Lucky's Plumbing, Christopher Coleman, Pro Mc Construction, Inc.","[{""name"":""Cpc Construction, Inc."",""type"":""Contractor-General Contractor"",""address"":""1633 W Farragut"",""city"":""Chicago"",""state"":""Il"",""slug"":""CPC_CONSTRUCTION,_INC.""}, {""name"":""Bustamante Electric Co."",""type"":""Contractor-Electrical"",""address"":""5014 W. 13Th St."",""city"":""Cicero"",""state"":""Il"",""slug"":""BUSTAMANTE_ELECTRIC_CO.""}, {""name"":""Kulak Dennis M"",""type"":""Self Cert Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""KULAK_DENNIS_M""}, {""name"":""Kulak Dennis M"",""type"":""Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""KULAK_DENNIS_M""}, {""name"":""Alva Htg & Cooling"",""type"":""Contractor-Refrigeration"",""address"":""5033 W.roosevelt"",""city"":""Cicero"",""state"":""Il"",""slug"":""ALVA_HTG_&_COOLING""}, {""name"":""Alva Htg & Cooling"",""type"":""Contractor-Ventilation"",""address"":""5033 W.roosevelt"",""city"":""Cicero"",""state"":""Il"",""slug"":""ALVA_HTG_&_COOLING""}, {""name"":""Lucky's Plumbing"",""type"":""Contractor-Plumber\/plumbing"",""address"":""5959 W Newport Ave"",""city"":""Chhiago"",""state"":""Il"",""slug"":""LUCKY'S_PLUMBING""}, {""name"":""Christopher Coleman"",""type"":""Owner Occupied"",""address"":""3433 N Claremont Suite 200"",""city"":""Chicago"",""state"":""Il"",""slug"":""CHRISTOPHER_COLEMAN""}, {""name"":""Pro Mc Construction, Inc."",""type"":""Masonry Contractor"",""address"":""7421 W. Archer Ave, Unit 1A"",""city"":""Summit"",""state"":""Il"",""slug"":""PRO_MC_CONSTRUCTION,_INC.""}]",NORTH CENTER
100534461,4534 N Oakley Ave,WRECK AND REMOVE A 2 STORY FRAME RESIDENCE,04/18/2014,2014,100530929,04/24/2014,2014,SELF CERT RESIDENTIAL: NEW CONSTRUCTION 2 STORY SINGLE FAMILY RESIDENCE AND DETACHED 3 CAR GARAGE W/ROOFTOP DECK PER PLANS **SELF CERT CONDITIONAL PERMIT: SUBJECT TO FIELD INSPECTIONS **,500000,"[{""type"":""ward"",""id"":""47"",""name"":""47"",""metadata"":""AMEYA PAWAR""},{""type"":""communityarea"",""id"":""6"",""name"":""LINCOLN SQUARE"",""metadata"":""4""},{""type"":""neighborhood"",""id"":""113"",""name"":""Ravenswood"",""metadata"":null}]","Lawrence L. Sabres, Mark Heating & Air, Mark Heating & Air, Splitt Jonathan D, Frank Bomher, T & M Electric, T & D Builders, Inc, Fox Masonry, Inc., Una Builders Llc","[{""name"":""Lawrence L. Sabres"",""type"":""Contractor-Plumber\/plumbing"",""address"":""6456 N. Oxford"",""city"":""Chicago"",""state"":""Il"",""slug"":""LAWRENCE_L._SABRES""}, {""name"":""Mark Heating & Air"",""type"":""Contractor-Ventilation"",""address"":""6140 N. T. Louis Ave."",""city"":""Chicago"",""state"":""Il"",""slug"":""MARK_HEATING_&_AIR""}, {""name"":""Mark Heating & Air"",""type"":""Contractor-Refrigeration"",""address"":""6140 N. T. Louis Ave."",""city"":""Chicago"",""state"":""Il"",""slug"":""MARK_HEATING_&_AIR""}, {""name"":""Splitt Jonathan D"",""type"":""Self Cert Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""SPLITT_JONATHAN_D""}, {""name"":""Frank Bomher"",""type"":""Owner"",""address"":""828 South Grant Street"",""city"":""Hinsdale"",""state"":""Il"",""slug"":""FRANK_BOMHER""}, {""name"":""T & M Electric"",""type"":""Contractor-Electrical"",""address"":""4308 N. Overhill"",""city"":""Norridge"",""state"":""Il"",""slug"":""T_&_M_ELECTRIC""}, {""name"":""T & D Builders, Inc"",""type"":""Masonry Contractor"",""address"":""1485 N. Larrabee, Unit C"",""city"":""Chicago"",""state"":""Il"",""slug"":""T_&_D_BUILDERS,_INC""}, {""name"":""Fox Masonry, Inc."",""type"":""Masonry Contractor"",""address"":""63 Kendal Road"",""city"":""Elk Grove Village"",""state"":""Il"",""slug"":""FOX_MASONRY,_INC.""}, {""name"":""Una Builders Llc"",""type"":""Contractor-General Contractor"",""address"":""4815 S Drexel Blvd"",""city"":""Chicago"",""state"":""Il"",""slug"":""UNA_BUILDERS_LLC""}]",LINCOLN SQUARE
100519562,6401 W Archer Ave,WRECK & REMOVE 1 STORY BRICK BUILDING,04/18/2014,2014,100520839,04/29/2014,2014,NEW CONSTRUCTION OF A 1 STORY RESTAURANT BUILDING AS PER PLANS. BUILDING IS A PROTOTYPE ORIGINALLY APPROVED WITH PERMIT 100513617. **SELF CERT CONDITIONAL PERMIT: SUBJECT TO FIELD INSPECTIONS **,500000,"[{""type"":""ward"",""id"":""13"",""name"":""13"",""metadata"":""MARTY QUINN""},{""type"":""communityarea"",""id"":""53"",""name"":""GARFIELD RIDGE"",""metadata"":""56""},{""type"":""neighborhood"",""id"":""24"",""name"":""Garfield Ridge"",""metadata"":null}]","Burnham Nationwide, Inc., Ilekis Alphonse A, Omar Electric Company, Inc., Ventra Plumbing Group Inc., Vequity Llc - Series Iv 6401 Archer, Jason Gricar, Northstar Construction Mangeme","[{""name"":""Burnham Nationwide, Inc."",""type"":""Expeditor"",""address"":""111 W. Washington St. Apt.\/suite 450"",""city"":""Chicago"",""state"":""Il"",""slug"":""BURNHAM_NATIONWIDE,_INC.""}, {""name"":""Ilekis Alphonse A"",""type"":""Self Cert Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""ILEKIS_ALPHONSE_A""}, {""name"":""Omar Electric Company, Inc."",""type"":""Contractor-Electrical"",""address"":""P.o. Box 506"",""city"":""Franklin Park"",""state"":""Il"",""slug"":""OMAR_ELECTRIC_COMPANY,_INC.""}, {""name"":""Ventra Plumbing Group Inc."",""type"":""Contractor-Plumber\/plumbing"",""address"":""7N211 Medinah Rd."",""city"":""Medinah"",""state"":""Il"",""slug"":""VENTRA_PLUMBING_GROUP_INC.""}, {""name"":""Vequity Llc - Series Iv 6401 Archer"",""type"":""Owner"",""address"":""1400 16Th St. Suite 175"",""city"":""Oak Brook"",""state"":""Il"",""slug"":""VEQUITY_LLC_-_SERIES_IV_6401_ARCHER""}, {""name"":""Jason Gricar"",""type"":""Masonry Contractor"",""address"":""945 W Huron St. #3W"",""city"":""Chicago"",""state"":""Il"",""slug"":""JASON_GRICAR""}, {""name"":""Northstar Construction Mangeme"",""type"":""Contractor-General Contractor"",""address"":""3885 North 20Th Street"",""city"":""Ozark"",""state"":""Mo"",""slug"":""NORTHSTAR_CONSTRUCTION_MANGEME""}]",GARFIELD RIDGE
100529852,3842 N Damen Ave,WRECK AND REMOVE A 2 STORY BRICK RESIDENCE,04/18/2014,2014,100519410,04/02/2014,2014,ERECT 3 STORY  . IIIB MASONRY 3 UNIT APARTMENT BUILDING WITH A 3 CAR GARAGE PER PLAN,250000,"[{""type"":""ward"",""id"":""47"",""name"":""47"",""metadata"":""AMEYA PAWAR""},{""type"":""communityarea"",""id"":""46"",""name"":""NORTH CENTER"",""metadata"":""5""},{""type"":""neighborhood"",""id"":""196"",""name"":""North Center"",""metadata"":null},{""type"":""zip"",""id"":""32"",""name"":""60618"",""metadata"":""60618""}]","T & M Electric, Miron Heating & Cooling, Miron Heating & Cooling, Paul Coen, Mobile Plumbing, Inc., Pro Mc Construction, Inc., Gc Consulting Llc, Iuro Anthony J, Coen Construction, Profus Construction Corp.","[{""name"":""T & M Electric"",""type"":""Contractor-Electrical"",""address"":""4308 N. Overhill"",""city"":""Norridge"",""state"":""Il"",""slug"":""T_&_M_ELECTRIC""}, {""name"":""Miron Heating & Cooling"",""type"":""Contractor-Ventilation"",""address"":""1716 W Robbie Lane"",""city"":""Mt Prospect"",""state"":""Il"",""slug"":""MIRON_HEATING_&_COOLING""}, {""name"":""Miron Heating & Cooling"",""type"":""Contractor-Refrigeration"",""address"":""1716 W Robbie Lane"",""city"":""Mt Prospect"",""state"":""Il"",""slug"":""MIRON_HEATING_&_COOLING""}, {""name"":""Paul Coen"",""type"":""Owner"",""address"":""5459 N Mobile"",""city"":""Chicago"",""state"":""Il"",""slug"":""PAUL_COEN""}, {""name"":""Mobile Plumbing, Inc."",""type"":""Contractor-Plumber\/plumbing"",""address"":""4919 N. Mobile Ave"",""city"":""Chicago"",""state"":""Il"",""slug"":""MOBILE_PLUMBING,_INC.""}, {""name"":""Pro Mc Construction, Inc."",""type"":""Masonry Contractor"",""address"":""7421 W. Archer Ave, Unit 1A"",""city"":""Summit"",""state"":""Il"",""slug"":""PRO_MC_CONSTRUCTION,_INC.""}, {""name"":""Gc Consulting Llc"",""type"":""Expeditor"",""address"":""120 W. Madison St. Floor 3, Apt.\/suite 310"",""city"":""Chicago"",""state"":""Il"",""slug"":""GC_CONSULTING_LLC""}, {""name"":""Iuro Anthony J"",""type"":""Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""IURO_ANTHONY_J""}, {""name"":""Coen Construction"",""type"":""Contractor-General Contractor"",""address"":""5459 N. Mobile Ave."",""city"":""Chicago"",""state"":""Il"",""slug"":""COEN_CONSTRUCTION""}, {""name"":""Profus Construction Corp."",""type"":""Masonry Contractor"",""address"":""1429 N. Oakley"",""city"":""Chicago"",""state"":""Il"",""slug"":""PROFUS_CONSTRUCTION_CORP.""}]",NORTH CENTER
100534583,2618 N Mason Ave,WRECK AND REMOVE AN EXISTING FRAME HOUSE.,04/17/2014,2014,100534217,07/08/2014,2014,"ERECT NEW 2 STORY FRAME SFR W/ BASEMENT PER PLANS, EXISTING GARAGE TO REMIAN.",168000,"[{""type"":""ward"",""id"":""30"",""name"":""30"",""metadata"":""ARIEL E. REBOYRAS""},{""type"":""communityarea"",""id"":""19"",""name"":""BELMONT CRAGIN"",""metadata"":""19""},{""type"":""neighborhood"",""id"":""44"",""name"":""Belmont Central"",""metadata"":null}]","Dardon Construction Inc, Dardon Construction, Incorpora, Blue Line Electrical Contracto, Family Heating & Cooling, Charles Gross Sr. Dba, Saul Lopez, Fajardo Jorge","[{""name"":""Dardon Construction Inc"",""type"":""Masonry Contractor"",""address"":""154 N. Mason"",""city"":""Chicago"",""state"":""Il"",""slug"":""DARDON_CONSTRUCTION_INC""}, {""name"":""Dardon Construction, Incorpora"",""type"":""Contractor-General Contractor"",""address"":""1932 North Central Park Avenue"",""city"":""Chicago"",""state"":""Il"",""slug"":""DARDON_CONSTRUCTION,_INCORPORA""}, {""name"":""Blue Line Electrical Contracto"",""type"":""Contractor-Electrical"",""address"":""P.o. Box 1836"",""city"":""Melrose Park"",""state"":""Il"",""slug"":""BLUE_LINE_ELECTRICAL_CONTRACTO""}, {""name"":""Family Heating & Cooling"",""type"":""Contractor-Ventilation"",""address"":""3058 W. Belmont Ave"",""city"":""Chicago"",""state"":""Il"",""slug"":""FAMILY_HEATING_&_COOLING""}, {""name"":""Charles Gross Sr. Dba"",""type"":""Contractor-Plumber\/plumbing"",""address"":""1621 E Chicago"",""city"":""Elgin"",""state"":""Il"",""slug"":""CHARLES_GROSS_SR._DBA""}, {""name"":""Saul Lopez"",""type"":""Owner"",""address"":""2618 N Mason Av"",""city"":""Chgo"",""state"":""Il"",""slug"":""SAUL_LOPEZ""}, {""name"":""Fajardo Jorge"",""type"":""Self Cert Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""FAJARDO_JORGE""}]",BELMONT CRAGIN
100527476,1423 W Wolfram St,WRECK & REMOVE 2 STORY FRAME RESIDENCE,04/17/2014,2014,100528582,05/02/2014,2014,"ERECT A 3 STORY , SINGLE FAMILY RESIDENCE WITH BASEMENT & 2 CAR DETACHED PRIVATE GARAGE W ROOF DECK, EXTERIOR STAIR TO 3RD FLOOR DECK PER PLANS",250000,"[{""type"":""ward"",""id"":""32"",""name"":""32"",""metadata"":""SCOTT WAGUESPACK""},{""type"":""communityarea"",""id"":""57"",""name"":""LAKE VIEW"",""metadata"":""6""},{""type"":""neighborhood"",""id"":""131"",""name"":""Lake View"",""metadata"":null},{""type"":""zip"",""id"":""15"",""name"":""60657"",""metadata"":""60657""}]","J Heating And Air Condition, Iuro Anthony J, Patricia Quinn, Lp Plumbing, Inc, J & J Heating & Cooling, Pro Homes, Incorporated, Profus Construction Corp., Tri-Star Electric Inc., Gc Consulting Llc","[{""name"":""J Heating And Air Condition"",""type"":""Contractor-Ventilation"",""address"":""6819 Camden Rd"",""city"":""Downers Grove"",""state"":""Il"",""slug"":""J_HEATING_AND_AIR_CONDITION""}, {""name"":""Iuro Anthony J"",""type"":""Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""IURO_ANTHONY_J""}, {""name"":""Patricia Quinn"",""type"":""Owner"",""address"":""7421 W Archer Ave"",""city"":""Summit"",""state"":""Il"",""slug"":""PATRICIA_QUINN""}, {""name"":""Lp Plumbing, Inc"",""type"":""Contractor-Plumber\/plumbing"",""address"":""7853 W Sunset Dr"",""city"":""Elmwood Park"",""state"":""Il"",""slug"":""LP_PLUMBING,_INC""}, {""name"":""J & J Heating & Cooling"",""type"":""Contractor-Refrigeration"",""address"":""4639 W 197Th St"",""city"":""Chicago"",""state"":""Il"",""slug"":""J_&_J_HEATING_&_COOLING""}, {""name"":""Pro Homes, Incorporated"",""type"":""Contractor-General Contractor"",""address"":""7421 W. Archer Avenue Unit 1A"",""city"":""Summit"",""state"":""Il"",""slug"":""PRO_HOMES,_INCORPORATED""}, {""name"":""Profus Construction Corp."",""type"":""Masonry Contractor"",""address"":""1429 N. Oakley"",""city"":""Chicago"",""state"":""Il"",""slug"":""PROFUS_CONSTRUCTION_CORP.""}, {""name"":""Tri-Star Electric Inc."",""type"":""Contractor-Electrical"",""address"":""1004 Callaway Dr - W."",""city"":""Shorewood"",""state"":""Il"",""slug"":""TRI-STAR_ELECTRIC_INC.""}, {""name"":""Gc Consulting Llc"",""type"":""Expeditor"",""address"":""120 W. Madison St. Floor 3, Apt.\/suite 310"",""city"":""Chicago"",""state"":""Il"",""slug"":""GC_CONSULTING_LLC""}]",LAKE VIEW
100496995,1536 W Walton St,ERECT A 2 STORY BRICK BUILDING,04/17/2014,2014,100525898,03/24/2014,2014,"SELF CERTIFICATION REVIEW: ERECT 3 D.U. MASONRY BUILDING (3B CONSTRUCTION) WITH ROOF TOP DECK, DETACHED 3 CAR MASONRY GARAGE WITH ROOF TOP DECK (3B CONSTRUCTION) AS PER PLAN.",758400,"[{""type"":""ward"",""id"":""1"",""name"":""1"",""metadata"":""PROCO JOE MORENO""},{""type"":""communityarea"",""id"":""25"",""name"":""WEST TOWN"",""metadata"":""24""},{""type"":""neighborhood"",""id"":""36"",""name"":""Noble Square"",""metadata"":null}]","S & C Construction, Ezbm, Incorporated, Gajic Engineering Company, Hanna John C, The Dream Wall, Inc., Cb Inc, Grand Plumbing, Sewer &, Ezbm Inc ., Cb Inc","[{""name"":""S & C Construction"",""type"":""Masonry Contractor"",""address"":""827 Vassar Lane"",""city"":""Schaumburg"",""state"":""Il"",""slug"":""S_&_C_CONSTRUCTION""}, {""name"":""Ezbm, Incorporated"",""type"":""Contractor-General Contractor"",""address"":""1416 North Western"",""city"":""Chicago"",""state"":""Il"",""slug"":""EZBM,_INCORPORATED""}, {""name"":""Gajic Engineering Company"",""type"":""Contractor-Electrical"",""address"":""5501 W. Irving Park Rd."",""city"":""Chicago"",""state"":""Il"",""slug"":""GAJIC_ENGINEERING_COMPANY""}, {""name"":""Hanna John C"",""type"":""Self Cert Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""HANNA_JOHN_C""}, {""name"":""The Dream Wall, Inc."",""type"":""Masonry Contractor"",""address"":""112 Lilac Ln"",""city"":""Buffallo Grove"",""state"":""Il"",""slug"":""THE_DREAM_WALL,_INC.""}, {""name"":""Cb Inc"",""type"":""Contractor-Refrigeration"",""address"":""7709 S Central"",""city"":""Burbank"",""state"":""Il"",""slug"":""CB_INC""}, {""name"":""Grand Plumbing, Sewer &"",""type"":""Contractor-Plumber\/plumbing"",""address"":""6052 W. Grand Ave"",""city"":""Chicago"",""state"":""Il"",""slug"":""GRAND_PLUMBING,_SEWER_&""}, {""name"":""Ezbm Inc ."",""type"":""Owner"",""address"":""1416 N. Western 1Fl"",""city"":""Chicago"",""state"":""Il"",""slug"":""EZBM_INC_.""}, {""name"":""Cb Inc"",""type"":""Contractor-Ventilation"",""address"":""7709 S Central"",""city"":""Burbank"",""state"":""Il"",""slug"":""CB_INC""}]",WEST TOWN
100527469,1534 W Walton St,WRECK AND REMOVE A 2 STORY BRICK WITH DETACHED GARAGE.,04/17/2014,2014,100525879,05/14/2014,2014,"SELF CERTIFICATION REVIEW: ERECT 3 D.U. MASONRY BUILDING (3B CONSTRUCTION) WITH ROOF TOP DECK, DETACHED 3 CAR MASONRY GARAGE WITH ROOF TOP DECK (3B CONSTRUCTION) AS PER PLAN.  **SELF CERT CONDITIONAL PERMIT: SUBJECT TO FIELD INSPECTIONS **",758400,"[{""type"":""ward"",""id"":""1"",""name"":""1"",""metadata"":""PROCO JOE MORENO""},{""type"":""communityarea"",""id"":""25"",""name"":""WEST TOWN"",""metadata"":""24""},{""type"":""neighborhood"",""id"":""36"",""name"":""Noble Square"",""metadata"":null},{""type"":""zip"",""id"":""46"",""name"":""60642"",""metadata"":""60642""}]","Gajic Engineering Company, Ezbm Inc ., Hanna John C, The Dream Wall, Inc., Ezbm, Incorporated, S & C Construction, Cb Inc, Cb Inc, Grand Plumbing, Sewer &","[{""name"":""Gajic Engineering Company"",""type"":""Contractor-Electrical"",""slug"":""GAJIC_ENGINEERING_COMPANY""}, {""name"":""Ezbm Inc ."",""type"":""Owner"",""slug"":""EZBM_INC_.""}, {""name"":""Hanna John C"",""type"":""Self Cert Architect"",""slug"":""HANNA_JOHN_C""}, {""name"":""The Dream Wall, Inc."",""type"":""Masonry Contractor"",""slug"":""THE_DREAM_WALL,_INC.""}, {""name"":""Ezbm, Incorporated"",""type"":""Contractor-General Contractor"",""slug"":""EZBM,_INCORPORATED""}, {""name"":""S & C Construction"",""type"":""Masonry Contractor"",""slug"":""S_&_C_CONSTRUCTION""}, {""name"":""Cb Inc"",""type"":""Contractor-Ventilation"",""slug"":""CB_INC""}, {""name"":""Cb Inc"",""type"":""Contractor-Refrigeration"",""slug"":""CB_INC""}, {""name"":""Grand Plumbing, Sewer &"",""type"":""Contractor-Plumber\/plumbing"",""slug"":""GRAND_PLUMBING,_SEWER_&""}]",WEST TOWN
100516035,2436 W Belle Plaine Ave,WRECK AND REMOVE BRICK RESIDENCE,04/16/2014,2014,100487407,03/14/2014,2014,SELF CERTIFICATION REVIEW: ERECT FRAME SINGLE FAMILY RESIDENCE (4A CONSTRUCTION) WITH DETACHED 2 CAR FRAME GARAGE (4A CONSTRUCTION) WITH ROOF TOP DECK AS PER PLAN. **SELF CERT CONDITIONAL PERMIT: SUBJECT TO FIELD INSPECTIONS **,470400,"[{""type"":""ward"",""id"":""47"",""name"":""47"",""metadata"":""AMEYA PAWAR""},{""type"":""communityarea"",""id"":""46"",""name"":""NORTH CENTER"",""metadata"":""5""},{""type"":""neighborhood"",""id"":""198"",""name"":""Horner Park"",""metadata"":null}]","North Lake Shore Development C, Ryehill Builders, Duffy Custom Homes, Llc, Lone Star Plumbing Co., Inc., Hanna John C, Noreen Loftus, Cottage Sheet Metal, Cottage Sheet Metal","[{""name"":""North Lake Shore Development C"",""type"":""Masonry Contractor"",""address"":""8140 W. 84Th Place"",""city"":""Justice"",""state"":""Il"",""slug"":""NORTH_LAKE_SHORE_DEVELOPMENT_C""}, {""name"":""Ryehill Builders"",""type"":""Contractor-Electrical"",""address"":""9641 S. Major"",""city"":""Oak Lawn"",""state"":""Il"",""slug"":""RYEHILL_BUILDERS""}, {""name"":""Duffy Custom Homes, Llc"",""type"":""Contractor-General Contractor"",""address"":""4110 N Western Apt. 3N"",""city"":""Chicago"",""state"":""Il"",""slug"":""DUFFY_CUSTOM_HOMES,_LLC""}, {""name"":""Lone Star Plumbing Co., Inc."",""type"":""Contractor-Plumber\/plumbing"",""address"":""18111 Haas Rd"",""city"":""Mokena"",""state"":""Il"",""slug"":""LONE_STAR_PLUMBING_CO.,_INC.""}, {""name"":""Hanna John C"",""type"":""Self Cert Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""HANNA_JOHN_C""}, {""name"":""Noreen Loftus"",""type"":""Owner"",""address"":""8700 W 120"",""city"":""Palos Park"",""state"":""Il"",""slug"":""NOREEN_LOFTUS""}, {""name"":""Cottage Sheet Metal"",""type"":""Contractor-Ventilation"",""address"":""6646 W 99 St"",""city"":""Chicago Ridge"",""state"":""Il"",""slug"":""COTTAGE_SHEET_METAL""}, {""name"":""Cottage Sheet Metal"",""type"":""Contractor-Refrigeration"",""address"":""6646 W 99 St"",""city"":""Chicago Ridge"",""state"":""Il"",""slug"":""COTTAGE_SHEET_METAL""}]",NORTH CENTER
100531739,3513 N Bell Ave,WRECK & REMOVE 2 STORY FRAME RESIDENCE & 1 STORY FRAME GARAGE,04/16/2014,2014,100529143,04/23/2014,2014,"ERECT 2 STORY , IVA FRAME SINGLE FAMILY RESIDENCE WITH 3 CAR GARAGE",250000,"[{""type"":""ward"",""id"":""47"",""name"":""47"",""metadata"":""AMEYA PAWAR""},{""type"":""communityarea"",""id"":""46"",""name"":""NORTH CENTER"",""metadata"":""5""},{""type"":""neighborhood"",""id"":""197"",""name"":""Roscoe Village"",""metadata"":""Lake View""}]","Mark Heating & Air, Gc Consulting Llc, Iuro Anthony J, Mark Heating & Air, George Electric Co., Gerald Hefferenad, Jacie Construction, Llc, Mobile Plumbing, Inc., James Mc Donagh Masonry, Inc., Derreen Concrete, Inc.","[{""name"":""Mark Heating & Air"",""type"":""Contractor-Ventilation"",""address"":""6140 N. T. Louis Ave."",""city"":""Chicago"",""state"":""Il"",""slug"":""MARK_HEATING_&_AIR""}, {""name"":""Gc Consulting Llc"",""type"":""Expeditor"",""address"":""120 W. Madison St. Floor 3, Apt.\/suite 310"",""city"":""Chicago"",""state"":""Il"",""slug"":""GC_CONSULTING_LLC""}, {""name"":""Iuro Anthony J"",""type"":""Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""IURO_ANTHONY_J""}, {""name"":""Mark Heating & Air"",""type"":""Contractor-Refrigeration"",""address"":""6140 N. T. Louis Ave."",""city"":""Chicago"",""state"":""Il"",""slug"":""MARK_HEATING_&_AIR""}, {""name"":""George Electric Co."",""type"":""Contractor-Electrical"",""address"":""7507 W. Rosedale"",""city"":""Chicago"",""state"":""Il"",""slug"":""GEORGE_ELECTRIC_CO.""}, {""name"":""Gerald Hefferenad"",""type"":""Owner"",""address"":""925 Vine Park"",""city"":""Park Ride"",""state"":""Il"",""slug"":""GERALD_HEFFERENAD""}, {""name"":""Jacie Construction, Llc"",""type"":""Contractor-General Contractor"",""address"":""929 S Vine Avenue"",""city"":""Park Ridge"",""state"":""Il"",""slug"":""JACIE_CONSTRUCTION,_LLC""}, {""name"":""Mobile Plumbing, Inc."",""type"":""Contractor-Plumber\/plumbing"",""address"":""4919 N. Mobile Ave"",""city"":""Chicago"",""state"":""Il"",""slug"":""MOBILE_PLUMBING,_INC.""}, {""name"":""James Mc Donagh Masonry, Inc."",""type"":""Masonry Contractor"",""address"":""5636 N. Overhill"",""city"":""Chicago"",""state"":""Il"",""slug"":""JAMES_MC_DONAGH_MASONRY,_INC.""}, {""name"":""Derreen Concrete, Inc."",""type"":""Masonry Contractor"",""address"":""4935 N. Merrimac Ave"",""city"":""Chicago"",""state"":""Il"",""slug"":""DERREEN_CONCRETE,_INC.""}]",NORTH CENTER
