permit_demolition,address,description_demolition,issue_date_demolition,year_demolition,permit_new,issue_date_new,year_new,description_new,cost_new,boundaries,names_new,json_agg,community
100474026,1317 W Melrose St,WRECK & REMOVE 2 STORY FRAME RESIDENCE & 1 STORY FRAME GARAGE,03/18/2013,2013,100473547,04/10/2013,2013,ERECT A 3 STORY IIIB MASONRY  CONSTRUCTION SINGLE FAMILY RESIDENCE WITH BASEMENT AND 2 CAR GARAGE WITH ROOF DECK,250000,"[{""type"":""ward"",""id"":""44"",""name"":""44"",""metadata"":""THOMAS M. TUNNEY""},{""type"":""communityarea"",""id"":""57"",""name"":""LAKE VIEW"",""metadata"":""6""},{""type"":""neighborhood"",""id"":""131"",""name"":""Lake View"",""metadata"":null}]","Mark Heating & Air Condition, Mark Heating & Air Condition, Lawrence L. Sabres, International Builders & Contr, Gc Consulting Llc, T & M Electric, Azeem Kahn, Iuro Anthony J, T & D Builders, Inc","[{""name"":""Mark Heating & Air Condition"",""type"":""Contractor-Ventilation"",""address"":""3356 N. Karlov Ave., Floor 1"",""city"":""Chicago"",""state"":""Il"",""slug"":""MARK_HEATING_&_AIR_CONDITION""}, {""name"":""Mark Heating & Air Condition"",""type"":""Contractor-Refrigeration"",""address"":""3356 N. Karlov Ave., Floor 1"",""city"":""Chicago"",""state"":""Il"",""slug"":""MARK_HEATING_&_AIR_CONDITION""}, {""name"":""Lawrence L. Sabres"",""type"":""Contractor-Plumber\/plumbing"",""address"":""6456 N. Oxford"",""city"":""Chicago"",""state"":""Il"",""slug"":""LAWRENCE_L._SABRES""}, {""name"":""International Builders & Contr"",""type"":""Contractor-General Contractor"",""address"":""6806 W Ardmore"",""city"":""Chicago"",""state"":""Il"",""slug"":""INTERNATIONAL_BUILDERS_&_CONTR""}, {""name"":""Gc Consulting Llc"",""type"":""Expeditor"",""address"":""120 W. Madison St. Floor 3, Apt.\/suite 310"",""city"":""Chicago"",""state"":""Il"",""slug"":""GC_CONSULTING_LLC""}, {""name"":""T & M Electric"",""type"":""Contractor-Electrical"",""address"":""4308 N. Overhill"",""city"":""Norridge"",""state"":""Il"",""slug"":""T_&_M_ELECTRIC""}, {""name"":""Azeem Kahn"",""type"":""Owner"",""address"":""4137 N Wester"",""city"":""Chicago"",""state"":""In"",""slug"":""AZEEM_KAHN""}, {""name"":""Iuro Anthony J"",""type"":""Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""IURO_ANTHONY_J""}, {""name"":""T & D Builders, Inc"",""type"":""Masonry Contractor"",""address"":""120 South Leavitt"",""city"":""Chicago"",""state"":""Il"",""slug"":""T_&_D_BUILDERS,_INC""}]",LAKE VIEW
100460774,4875 N Ashland Ave,WRECK AND REMOVE 2 STORY FRAME SINGLE FAMILY AND DETACHED FRAME GARAGE,03/18/2013,2013,100467004,04/11/2013,2013,"ERECT A 3 STORY, 3B 5 UNIT APARMENT BUILDING WITH BAWSEMENT ,ROOF DECK",450000,"[{""type"":""ward"",""id"":""47"",""name"":""47"",""metadata"":""AMEYA PAWAR""},{""type"":""communityarea"",""id"":""31"",""name"":""UPTOWN"",""metadata"":""3""},{""type"":""neighborhood"",""id"":""113"",""name"":""Ravenswood"",""metadata"":null}]","George Electric Co., Iuro Anthony J, Pat Daly, M Cohen, Safe Heating & Cooling, Inc., Emerald Concrete & Brick, Emerald Isle Construction, Inc, Gc Consulting Llc, Markay Homes, Inc., Safe Heating & Cooling, Inc.","[{""name"":""George Electric Co."",""type"":""Contractor-Electrical"",""address"":""7507 W. Rosedale"",""city"":""Chicago"",""state"":""Il"",""slug"":""GEORGE_ELECTRIC_CO.""}, {""name"":""Iuro Anthony J"",""type"":""Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""IURO_ANTHONY_J""}, {""name"":""Pat Daly"",""type"":""Owner"",""address"":""921 S Cleveland"",""city"":""Park Ridge"",""state"":""Il"",""slug"":""PAT_DALY""}, {""name"":""M Cohen"",""type"":""Masonry Contractor"",""address"":""8425 N. Harding"",""city"":""Skokie"",""state"":""Il"",""slug"":""M_COHEN""}, {""name"":""Safe Heating & Cooling, Inc."",""type"":""Contractor-Ventilation"",""address"":""3537 W. Carroll Ave., Floor 2"",""city"":""Chicago"",""state"":""Il"",""slug"":""SAFE_HEATING_&_COOLING,_INC.""}, {""name"":""Emerald Concrete & Brick"",""type"":""Masonry Contractor"",""address"":""6058 N. Northcott Ave"",""city"":""Chicago"",""state"":""Il"",""slug"":""EMERALD_CONCRETE_&_BRICK""}, {""name"":""Emerald Isle Construction, Inc"",""type"":""Contractor-Plumber\/plumbing"",""address"":""5724 N. Newark Ave."",""city"":""Chicago"",""state"":""Il"",""slug"":""EMERALD_ISLE_CONSTRUCTION,_INC""}, {""name"":""Gc Consulting Llc"",""type"":""Expeditor"",""address"":""120 W. Madison St. Floor 3, Apt.\/suite 310"",""city"":""Chicago"",""state"":""Il"",""slug"":""GC_CONSULTING_LLC""}, {""name"":""Markay Homes, Inc."",""type"":""Contractor-General Contractor"",""address"":""921 Cleveland"",""city"":""Park Ridge"",""state"":""Il"",""slug"":""MARKAY_HOMES,_INC.""}, {""name"":""Safe Heating & Cooling, Inc."",""type"":""Contractor-Refrigeration"",""address"":""3537 W. Carroll Ave., Floor 2"",""city"":""Chicago"",""state"":""Il"",""slug"":""SAFE_HEATING_&_COOLING,_INC.""}]",UPTOWN
100475292,1254 W Barry Ave,WRECK AND REMOVE A 1 STORY FRAME & BRICK GARAGE.,03/18/2013,2013,100478009,04/03/2013,2013,"ERECT A TWO STORY IVA FRAME SINGLE FAMILY RESIDENCE WITH BASEMENT, 6' X 27 L.F. WOOD FENCE AT REAR AND DETACHED ONE STORY METAL FRAME GARAGE PER PLANS **SELF CERT CONDITIONAL PERMIT: SUBJECT TO FIELD INSPECTIONS **",250000,"[{""type"":""ward"",""id"":""32"",""name"":""32"",""metadata"":""SCOTT WAGUESPACK""},{""type"":""communityarea"",""id"":""57"",""name"":""LAKE VIEW"",""metadata"":""6""},{""type"":""neighborhood"",""id"":""131"",""name"":""Lake View"",""metadata"":null}]","Ace Electric, Boehm Christopher G, Heating & Cooling Express Inc, Heating & Cooling Express Inc, Lakeview Property Rental Llc, Mc Auley Masonry, Inc., Lakeshore Plumbing, Inc, Finan Development Corp, Gc Consulting Llc, T & D Builders, Inc","[{""name"":""Ace Electric"",""type"":""Contractor-Electrical"",""address"":""910 S. Cumberland"",""city"":""Park Ridge"",""state"":""Il"",""slug"":""ACE_ELECTRIC""}, {""name"":""Boehm Christopher G"",""type"":""Self Cert Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""BOEHM_CHRISTOPHER_G""}, {""name"":""Heating & Cooling Express Inc"",""type"":""Contractor-Refrigeration"",""address"":""3 N. 523 Howard Ave., 1St Floor"",""city"":""Elmhurst"",""state"":""Il"",""slug"":""HEATING_&_COOLING_EXPRESS_INC""}, {""name"":""Heating & Cooling Express Inc"",""type"":""Contractor-Ventilation"",""address"":""3 N. 523 Howard Ave., 1St Floor"",""city"":""Elmhurst"",""state"":""Il"",""slug"":""HEATING_&_COOLING_EXPRESS_INC""}, {""name"":""Lakeview Property Rental Llc"",""type"":""Owner"",""address"":""Po.box 57269"",""city"":""Chicago"",""state"":""Il"",""slug"":""LAKEVIEW_PROPERTY_RENTAL_LLC""}, {""name"":""Mc Auley Masonry, Inc."",""type"":""Masonry Contractor"",""address"":""2214 W Wilson"",""city"":""Chicago"",""state"":""Il"",""slug"":""MC_AULEY_MASONRY,_INC.""}, {""name"":""Lakeshore Plumbing, Inc"",""type"":""Contractor-Plumber\/plumbing"",""address"":""5332 N. Elston Ave."",""city"":""Chicago"",""state"":""Il"",""slug"":""LAKESHORE_PLUMBING,_INC""}, {""name"":""Finan Development Corp"",""type"":""Contractor-General Contractor"",""address"":""4228 N. Kenmore"",""city"":""Chicago"",""state"":""Il"",""slug"":""FINAN_DEVELOPMENT_CORP""}, {""name"":""Gc Consulting Llc"",""type"":""Expeditor"",""address"":""120 W. Madison St. Floor 3, Apt.\/suite 310"",""city"":""Chicago"",""state"":""Il"",""slug"":""GC_CONSULTING_LLC""}, {""name"":""T & D Builders, Inc"",""type"":""Masonry Contractor"",""address"":""120 South Leavitt"",""city"":""Chicago"",""state"":""Il"",""slug"":""T_&_D_BUILDERS,_INC""}]",LAKE VIEW
100475294,1252 W Barry Ave,WRECK AND REMOVE A 1 1/2 STORY FRAME MULTI FAMILY HOME.,03/18/2013,2013,100477738,03/14/2013,2013,ERECT TWO STORY IVA FRAME SINGLE FAMILY RESIDENCE WITH BASEMENT  AND DETACHED GARAGE (conditional approval subject to field inspection),250000,"[{""type"":""ward"",""id"":""32"",""name"":""32"",""metadata"":""SCOTT WAGUESPACK""},{""type"":""communityarea"",""id"":""57"",""name"":""LAKE VIEW"",""metadata"":""6""},{""type"":""neighborhood"",""id"":""131"",""name"":""Lake View"",""metadata"":null}]","Heating & Cooling Express Inc, Gc Consulting Llc, Lakeview Property Rental Llc, T & D Builders, Inc, Finan Development Corp, Ace Electric, Boehm Christopher G, Mc Auley Masonry, Inc., Lakeshore Plumbing, Inc, Heating & Cooling Express Inc","[{""name"":""Heating & Cooling Express Inc"",""type"":""Contractor-Refrigeration"",""address"":""3 N. 523 Howard Ave., 1St Floor"",""city"":""Elmhurst"",""state"":""Il"",""slug"":""HEATING_&_COOLING_EXPRESS_INC""}, {""name"":""Gc Consulting Llc"",""type"":""Expeditor"",""address"":""120 W. Madison St. Floor 3, Apt.\/suite 310"",""city"":""Chicago"",""state"":""Il"",""slug"":""GC_CONSULTING_LLC""}, {""name"":""Lakeview Property Rental Llc"",""type"":""Owner"",""address"":""P.o.box 57269"",""city"":""Chicago"",""state"":""Il"",""slug"":""LAKEVIEW_PROPERTY_RENTAL_LLC""}, {""name"":""T & D Builders, Inc"",""type"":""Masonry Contractor"",""address"":""120 South Leavitt"",""city"":""Chicago"",""state"":""Il"",""slug"":""T_&_D_BUILDERS,_INC""}, {""name"":""Finan Development Corp"",""type"":""Contractor-General Contractor"",""address"":""4228 N. Kenmore"",""city"":""Chicago"",""state"":""Il"",""slug"":""FINAN_DEVELOPMENT_CORP""}, {""name"":""Ace Electric"",""type"":""Contractor-Electrical"",""address"":""910 S. Cumberland"",""city"":""Park Ridge"",""state"":""Il"",""slug"":""ACE_ELECTRIC""}, {""name"":""Boehm Christopher G"",""type"":""Self Cert Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""BOEHM_CHRISTOPHER_G""}, {""name"":""Mc Auley Masonry, Inc."",""type"":""Masonry Contractor"",""address"":""2214 W Wilson"",""city"":""Chicago"",""state"":""Il"",""slug"":""MC_AULEY_MASONRY,_INC.""}, {""name"":""Lakeshore Plumbing, Inc"",""type"":""Contractor-Plumber\/plumbing"",""address"":""5332 N. Elston Ave."",""city"":""Chicago"",""state"":""Il"",""slug"":""LAKESHORE_PLUMBING,_INC""}, {""name"":""Heating & Cooling Express Inc"",""type"":""Contractor-Ventilation"",""address"":""3 N. 523 Howard Ave., 1St Floor"",""city"":""Elmhurst"",""state"":""Il"",""slug"":""HEATING_&_COOLING_EXPRESS_INC""}]",LAKE VIEW
100473797,1901 W Ohio St,WRECK & REMOVE 1 STORY BRICK RESIDENCE & DETACHED GARAGE,03/15/2013,2013,100474861,03/20/2013,2013,SELF CERTIFICATION REVIEW: ERECT FRAME SINGLE FAMILY RESIDENCE (4A CONSTRUCTION) WITH DETACHED 2 CAR FRAME EXISTING GARAGE WITH MODIFICATIONS/ROOF TOP DECK (4A CONSTRUCTION) AS PER PLAN.,302100,"[{""type"":""ward"",""id"":""1"",""name"":""1"",""metadata"":""PROCO JOE MORENO""},{""type"":""communityarea"",""id"":""25"",""name"":""WEST TOWN"",""metadata"":""24""},{""type"":""neighborhood"",""id"":""206"",""name"":""West Town"",""metadata"":null}]","B M Plumbing Inc., 1901 W Ohio Inc ., Ua Heating And Cooling Inc., Ua Heating And Cooling Inc., S & C Construction, Hanna John C, Denmax Corporation, Highlights Chicago Inc.","[{""name"":""B M Plumbing Inc."",""type"":""Contractor-Plumber\/plumbing"",""address"":""614 W Meadow Lane"",""city"":""Round Lake"",""state"":""Il"",""slug"":""B_M_PLUMBING_INC.""}, {""name"":""1901 W Ohio Inc ."",""type"":""Owner"",""address"":""2712 W. Chicago"",""city"":""Chicago"",""state"":""Il"",""slug"":""1901_W_OHIO_INC_.""}, {""name"":""Ua Heating And Cooling Inc."",""type"":""Contractor-Ventilation"",""address"":""4224 Atlantic Ave."",""city"":""Schiller Park"",""state"":""Il"",""slug"":""UA_HEATING_AND_COOLING_INC.""}, {""name"":""Ua Heating And Cooling Inc."",""type"":""Contractor-Refrigeration"",""address"":""4224 Atlantic Ave."",""city"":""Schiller Park"",""state"":""Il"",""slug"":""UA_HEATING_AND_COOLING_INC.""}, {""name"":""S & C Construction"",""type"":""Masonry Contractor"",""address"":""827 Vassar Lane"",""city"":""Schaumburg"",""state"":""Il"",""slug"":""S_&_C_CONSTRUCTION""}, {""name"":""Hanna John C"",""type"":""Self Cert Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""HANNA_JOHN_C""}, {""name"":""Denmax Corporation"",""type"":""Contractor-General Contractor"",""address"":""2712 W. Chicago Avenue"",""city"":""Chicago"",""state"":""Il"",""slug"":""DENMAX_CORPORATION""}, {""name"":""Highlights Chicago Inc."",""type"":""Contractor-Electrical"",""address"":""7008 N Western"",""city"":""Chicago"",""state"":""Il"",""slug"":""HIGHLIGHTS_CHICAGO_INC.""}]",WEST TOWN
100477633,1622 N Wolcott Ave,WRECK AND REMOVE A BRICK SINGLE FAMILY WITH DETACHED FRAME GARAGE.,03/15/2013,2013,100477131,06/04/2013,2013,"ERECT NEW SINGLE FAMILY HOME WITH 2 STORIES AND BASEMENT. EXTERIOR MASONRY VENEER & WOOD FRAME CONSTRUCTION. ERECT NEW MASONRY 4 CAR GARAGE WITH ROOF DECK. ALL NEW ELECTRICAL, MECHANICAL & PLUMBING. INSTALL NEW 5' HIGH STEEL & CONCRETE FRONT FENCE & 6' HIGH SIDE YARD FENCE.",850000,"[{""type"":""ward"",""id"":""2"",""name"":""2"",""metadata"":""ROBERT FIORETTI""},{""type"":""communityarea"",""id"":""25"",""name"":""WEST TOWN"",""metadata"":""24""},{""type"":""neighborhood"",""id"":""107"",""name"":""Bucktown"",""metadata"":null}]","Michael Walczak, Ridley Henry C, Stratum Builders, Inc., Ace Electric, Ml & Kl Company, Casey Masonry, Inc., Zenon Heating","[{""name"":""Michael Walczak"",""type"":""Owner"",""address"":""1622 N Wolcott Ave"",""city"":""Chicago"",""state"":""Il"",""slug"":""MICHAEL_WALCZAK""}, {""name"":""Ridley Henry C"",""type"":""Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""RIDLEY_HENRY_C""}, {""name"":""Stratum Builders, Inc."",""type"":""Contractor-General Contractor"",""address"":""1658 N. Milwaukee, #303"",""city"":""Chicago"",""state"":""Il"",""slug"":""STRATUM_BUILDERS,_INC.""}, {""name"":""Ace Electric"",""type"":""Contractor-Electrical"",""address"":""910 S. Cumberland"",""city"":""Park Ridge"",""state"":""Il"",""slug"":""ACE_ELECTRIC""}, {""name"":""Ml & Kl Company"",""type"":""Contractor-Plumber\/plumbing"",""address"":""921 Courtland Ave."",""city"":""Park Ridge"",""state"":""Il"",""slug"":""ML_&_KL_COMPANY""}, {""name"":""Casey Masonry, Inc."",""type"":""Masonry Contractor"",""address"":""9111 Parkside Street"",""city"":""Morton Grove"",""state"":""Il"",""slug"":""CASEY_MASONRY,_INC.""}, {""name"":""Zenon Heating"",""type"":""Contractor-Ventilation"",""address"":""2324 N Monticello"",""city"":""Chicago"",""state"":""Il"",""slug"":""ZENON_HEATING""}]",WEST TOWN
100465550,5813 W Warwick Ave,WRECK & REMOVE 2 STORY FRAME SINGLE FAMILY RESIDENCE,03/12/2013,2013,100479064,04/29/2013,2013,SELF CERTIFICATION REVIEW: ERECT FRAME SINGLE FAMILY RESIDENCE (4A CONSTRUCTION) WITH DETACHED 2 CAR FRAME GARAGE (4A CONSTRUCTION) AS PER PLAN. CONDITIONAL PERMIT SUBJECT TO FIELD INSPECTION.,288300,"[{""type"":""ward"",""id"":""36"",""name"":""36"",""metadata"":""NICHOLAS SPOSATO""},{""type"":""communityarea"",""id"":""15"",""name"":""PORTAGE PARK"",""metadata"":""15""},{""type"":""neighborhood"",""id"":""146"",""name"":""Portage Park"",""metadata"":null},{""type"":""zip"",""id"":""52"",""name"":""60634"",""metadata"":""60634""}]","G. Holdings Inc ., Lucky's Plumbing, Emex Service Co, Emex Service Co, Alpine Construction Co, Hanna John C, Elektra International, Ltd., Ig Construction, Inc","[{""name"":""G. Holdings Inc ."",""type"":""Owner"",""address"":""553 N. Wolf Road"",""city"":""Wheeling"",""state"":""Il"",""slug"":""G._HOLDINGS_INC_.""}, {""name"":""Lucky's Plumbing"",""type"":""Contractor-Plumber\/plumbing"",""address"":""5959 W Newport Ave"",""city"":""Chhiago"",""state"":""Il"",""slug"":""LUCKY'S_PLUMBING""}, {""name"":""Emex Service Co"",""type"":""Contractor-Ventilation"",""address"":""10135 Pacific Ave"",""city"":""Franklin Park"",""state"":""Il"",""slug"":""EMEX_SERVICE_CO""}, {""name"":""Emex Service Co"",""type"":""Contractor-Refrigeration"",""address"":""10135 Pacific Ave"",""city"":""Franklin Park"",""state"":""Il"",""slug"":""EMEX_SERVICE_CO""}, {""name"":""Alpine Construction Co"",""type"":""Masonry Contractor"",""address"":""3010 N. California Ave"",""city"":""Chicago"",""state"":""Il"",""slug"":""ALPINE_CONSTRUCTION_CO""}, {""name"":""Hanna John C"",""type"":""Self Cert Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""HANNA_JOHN_C""}, {""name"":""Elektra International, Ltd."",""type"":""Contractor-Electrical"",""address"":""5673 N. Las Casas"",""city"":""Chicago"",""state"":""Il"",""slug"":""ELEKTRA_INTERNATIONAL,_LTD.""}, {""name"":""Ig Construction, Inc"",""type"":""Contractor-General Contractor"",""address"":""553 N Wolf Road"",""city"":""Wheeling"",""state"":""Il"",""slug"":""IG_CONSTRUCTION,_INC""}]",PORTAGE PARK
100470393,1036 N Hermitage Ave,WRECK AND REMOVE A 2 STORY BRICK\FRAME BUILDING.,03/12/2013,2013,100471343,02/08/2013,2013,"SELF CERTIFICATION REVIEW: ERECT 3 D.U. MASONRY BUILDING (3B CONSTRUCTION) WITH ROOF TOP DECK, DETACHED 3 CAR MASONRY GARAGE (3B CONSTRUCTION) WITH ROOF TOP DECK AS PER PLAN.",510800,"[{""type"":""ward"",""id"":""1"",""name"":""1"",""metadata"":""PROCO JOE MORENO""},{""type"":""communityarea"",""id"":""25"",""name"":""WEST TOWN"",""metadata"":""24""},{""type"":""neighborhood"",""id"":""190"",""name"":""East Ukrainian Village"",""metadata"":null},{""type"":""nationalregister"",""id"":""158"",""name"":""East Village Historic District (Ethnic [European] Historic Settlement in the city of Chicago [1860-1930] MPS]"",""metadata"":""Bounded by Division St. and Chicago, Hermitage and Damen Avenues""}]","Hanna John C, Pelekh Electric, Bm Uk Enterprise Company, Bm Uk Enterprise, Inc., Demox, Inc., West Town Development Group Llc, Wermar Plumbing Corp, Praha-Illinois Llc, Quick Hvac Service Inc., Quick Hvac Service Inc.","[{""name"":""Hanna John C"",""type"":""Self Cert Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""HANNA_JOHN_C""}, {""name"":""Pelekh Electric"",""type"":""Contractor-Electrical"",""address"":""2454 W. Walton St."",""city"":""Chicago"",""state"":""Il"",""slug"":""PELEKH_ELECTRIC""}, {""name"":""Bm Uk Enterprise Company"",""type"":""Contractor-General Contractor"",""address"":""9433 South Harding"",""city"":""Evergreen Park"",""state"":""Il"",""slug"":""BM_UK_ENTERPRISE_COMPANY""}, {""name"":""Bm Uk Enterprise, Inc."",""type"":""Masonry Contractor"",""address"":""9433 S. Harding Avenue"",""city"":""Evergreen Park"",""state"":""Il"",""slug"":""BM_UK_ENTERPRISE,_INC.""}, {""name"":""Demox, Inc."",""type"":""Masonry Contractor"",""address"":""1618 Stoddard Avenue"",""city"":""Wheaton"",""state"":""Il"",""slug"":""DEMOX,_INC.""}, {""name"":""West Town Development Group Llc"",""type"":""Owner"",""address"":""1745 W. Julian St"",""city"":""Chicago"",""state"":""Il"",""slug"":""WEST_TOWN_DEVELOPMENT_GROUP_LLC""}, {""name"":""Wermar Plumbing Corp"",""type"":""Contractor-Plumber\/plumbing"",""address"":""1904 E Seneca Ln"",""city"":""Mt Prospect"",""state"":""Il"",""slug"":""WERMAR_PLUMBING_CORP""}, {""name"":""Praha-Illinois Llc"",""type"":""Residental Real Estate Dev"",""address"":""1745 W. Julian St. Floor 1St"",""city"":""Chicago"",""state"":""Il"",""slug"":""PRAHA-ILLINOIS_LLC""}, {""name"":""Quick Hvac Service Inc."",""type"":""Contractor-Refrigeration"",""address"":""1606 Wooddrive Dr"",""city"":""Round Lake Beach"",""state"":""Il"",""slug"":""QUICK_HVAC_SERVICE_INC.""}, {""name"":""Quick Hvac Service Inc."",""type"":""Contractor-Ventilation"",""address"":""1606 Wooddrive Dr"",""city"":""Round Lake Beach"",""state"":""Il"",""slug"":""QUICK_HVAC_SERVICE_INC.""}]",WEST TOWN
100476666,3846 S Washtenaw Ave,COMPLETE DEMOLITION OF A SINGLE FAMILY FRAME HOUSE.,03/11/2013,2013,100476703,05/21/2013,2013,ERECT 1 STORY MASONRY SINGLE FAMILY HOME PER PLANS (EXISTING 2 CAR DETACHED FRAME  GARAGE TO REMAIN),145000,"[{""type"":""ward"",""id"":""12"",""name"":""12"",""metadata"":""GEORGE A. CARDENAS""},{""type"":""communityarea"",""id"":""55"",""name"":""BRIGHTON PARK"",""metadata"":""58""},{""type"":""neighborhood"",""id"":""88"",""name"":""Brighton Park"",""metadata"":null}]","Wozny Zenon, K & B Heating & Cooling, Joseph Skiba, Lolo Construction, Inc., Kasper Development Ltd., Stern Group Corporation, Poltech Electric Inc., K & B Heating & Cooling, Kasper Development, Ltd., M. Difoggio Plumbing & Sewer","[{""name"":""Wozny Zenon"",""type"":""Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""WOZNY_ZENON""}, {""name"":""K & B Heating & Cooling"",""type"":""Contractor-Ventilation"",""address"":""310 S. Oakwood 1St Floor"",""city"":""Willow Springs"",""state"":""Il"",""slug"":""K_&_B_HEATING_&_COOLING""}, {""name"":""Joseph Skiba"",""type"":""Owner"",""address"":""10905 W. Atwood Ct."",""city"":""Orland Park"",""state"":""Il"",""slug"":""JOSEPH_SKIBA""}, {""name"":""Lolo Construction, Inc."",""type"":""Masonry Contractor"",""address"":""830 N. Glenayre Dr"",""city"":""Glenview"",""state"":""Il"",""slug"":""LOLO_CONSTRUCTION,_INC.""}, {""name"":""Kasper Development Ltd."",""type"":""Contractor-General Contractor"",""address"":""445 W. 41St Street"",""city"":""Chicago"",""state"":""Il"",""slug"":""KASPER_DEVELOPMENT_LTD.""}, {""name"":""Stern Group Corporation"",""type"":""Expeditor"",""address"":""6041 N. Navarre Ave. Floor 3"",""city"":""Chicago"",""state"":""Il"",""slug"":""STERN_GROUP_CORPORATION""}, {""name"":""Poltech Electric Inc."",""type"":""Contractor-Electrical"",""address"":""3691 Winding Trail"",""city"":""Hoffman Estates"",""state"":""Il"",""slug"":""POLTECH_ELECTRIC_INC.""}, {""name"":""K & B Heating & Cooling"",""type"":""Contractor-Refrigeration"",""address"":""310 S. Oakwood 1St Floor"",""city"":""Willow Springs"",""state"":""Il"",""slug"":""K_&_B_HEATING_&_COOLING""}, {""name"":""Kasper Development, Ltd."",""type"":""Owner"",""address"":""445 W. 41St St. Floor 1St"",""city"":""Chicago"",""state"":""Il"",""slug"":""KASPER_DEVELOPMENT,_LTD.""}, {""name"":""M. Difoggio Plumbing & Sewer"",""type"":""Contractor-Plumber\/plumbing"",""address"":""3216 S. Shield Ave"",""city"":""Chicago"",""state"":""Il"",""slug"":""M._DIFOGGIO_PLUMBING_&_SEWER""}]",BRIGHTON PARK
100472601,1835 W Barry Ave,WRECK AND REMOVE AN EXISTING FRAME SINGLE FAMILY HOME.,03/11/2013,2013,100472729,03/05/2013,2013,NEW SINGLE FAMILY RESIDENCE WITH BASEMENT AND TWO CAR GARAGE WITH ROOF DECK ( ZONING ADJUSMENT),250000,"[{""type"":""ward"",""id"":""32"",""name"":""32"",""metadata"":""SCOTT WAGUESPACK""},{""type"":""communityarea"",""id"":""46"",""name"":""NORTH CENTER"",""metadata"":""5""},{""type"":""neighborhood"",""id"":""131"",""name"":""Lake View"",""metadata"":null}]","Barrett Homes Llc, T & D Builders, Inc, Lone Star Plumbing Co., Inc., Winston Developers, Llc., Double Climate Control, Boehm Christopher G, Gc Consulting Llc, Double Climate Control, Ace Electric","[{""name"":""Barrett Homes Llc"",""type"":""Owner"",""address"":""1416 W Belmont"",""city"":""Chicago"",""state"":""Il"",""slug"":""BARRETT_HOMES_LLC""}, {""name"":""T & D Builders, Inc"",""type"":""Masonry Contractor"",""address"":""120 South Leavitt"",""city"":""Chicago"",""state"":""Il"",""slug"":""T_&_D_BUILDERS,_INC""}, {""name"":""Lone Star Plumbing Co., Inc."",""type"":""Contractor-Plumber\/plumbing"",""address"":""18111 Haas Rd"",""city"":""Mokena"",""state"":""Il"",""slug"":""LONE_STAR_PLUMBING_CO.,_INC.""}, {""name"":""Winston Developers, Llc."",""type"":""Contractor-General Contractor"",""address"":""1416 W. Belmont"",""city"":""Chicago"",""state"":""Il"",""slug"":""WINSTON_DEVELOPERS,_LLC.""}, {""name"":""Double Climate Control"",""type"":""Contractor-Refrigeration"",""address"":""3061 N. Nordica"",""city"":""Chicago"",""state"":""Il"",""slug"":""DOUBLE_CLIMATE_CONTROL""}, {""name"":""Boehm Christopher G"",""type"":""Architect"",""address"":"""",""city"":"""",""state"":"""",""slug"":""BOEHM_CHRISTOPHER_G""}, {""name"":""Gc Consulting Llc"",""type"":""Expeditor"",""address"":""120 W. Madison St. Floor 3, Apt.\/suite 310"",""city"":""Chicago"",""state"":""Il"",""slug"":""GC_CONSULTING_LLC""}, {""name"":""Double Climate Control"",""type"":""Contractor-Ventilation"",""address"":""3061 N. Nordica"",""city"":""Chicago"",""state"":""Il"",""slug"":""DOUBLE_CLIMATE_CONTROL""}, {""name"":""Ace Electric"",""type"":""Contractor-Electrical"",""address"":""910 S. Cumberland"",""city"":""Park Ridge"",""state"":""Il"",""slug"":""ACE_ELECTRIC""}]",NORTH CENTER
